file,concept,count
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,EAFIT,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,fibra optica,4
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Stanford,3
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,los Andes,6
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Inter,3
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Gonzalo Romero,5
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,ICFES,4
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,nacional está dentro del campus de la ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,". Entonces, le dije, Conéctense, Conéctese, eso es tirar una ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", eso no cuesta nada, tienen una fibra y se conecta, pero no entorpecieron otro que entorpeció mucho Le acabo de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt, ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", no nos quería darle canales, no quería, pero lo hicimos por ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"Isaac. Es que es otra cosa increíble, lo tuvimos que hacer por ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"Isaac, porque ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"el teléfono nos dio canales, nunca ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,". Decía que para qué necesitamos más de 64 kilobits por segundo para toda Colombia, entonces 64 kg. Imagínate la locura entonces, porque ahora lo que ellos tenían era lo que ellos tenían. Un protocolo X 25 que estaban tratando de promocionar que eso fracasó al final en el mundo, pero, ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,pero el. No quería darnos más canal y ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," tenía todos los canales de comunicación, ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,telefonía,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," tenía de todo, pero pero no, no, no da canales. Bueno, el hecho es que el hecho es que ahí nos nos nos hicimos amigos y empezamos a trabajar juntos hasta por un propósito común que era conectar Colombia y tener una cosa que nos angustiaba mucho. ¿Tanto hubo la ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"más angustiado? ¿Eh? ¿Yo yo recuerdo YY como salio cancelado, si ustedes ya lo entrevistaron, verán que se sigue siendo igual de acelerado porque yo he tenido más contacto con Gonzalo que que con ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", al después Eh (0:28:9.780) Entonces estaba muy angustiado porque Colombia era el último país de América Latina en conectarse a Internet. Estaba conectada, Venezuela estaba conectado para Mae está conectado. Ecuador está conectado a Perú, Chile, Bolivia, Argentina, Brasil. Evidentemente, todo y Colombia está aislado de Internet y peor todavía, teníamos un una conexión gratuita entregada por la National sin Foundation en en en en en hostalets de Florida. ¿Para tenemos un puerto donde podíamos llegar y conectarnos a Internet, un puerto de conexión a Internet que nos costaba nada y entonces, y no? Y ese puerto estuvo de desaprovechado entonces. ¿A raíz de eso OA un congreso? Es que no mejor. Y ahí Net como siga. ¿Cómo? ¿Cómo se traduce eso Pero no me acuerdo. Un congreso a inet que hicieron en ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", para países en vías de desarrollo, entonces nos invitaron, entonces ahí dijimos, es la oportunidad. Había una niña en ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,conciencia muy querida que María ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", María Emilia estaba trabajando allá en ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"conciencias y le dije a María, Emilia, tenemos que por eso las pilas y llevarnos a ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Clemente,3
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"clemente forero, que era el director de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"Conciencia, la vicerrectora vice, el director de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," todo el mundo, a que entiendan que es esto para que nos desbloqueen los fondos, no tengamos 1 peso. No teníamos nada, todo estaba corriendo por el bolsillo o las universidades donde nosotros estamos trabajando. Entonces organizamos el viaje a ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", al ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Ainet de ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", y ahí nos pusimos a todos. AA que entendieran que era Internet. Sí pues, yo llevaba 10 años, más de 10 años trabajando en Internet. ¿",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," y Gonzalo también habían trabajado en Internet, o sea, ya estaban haciendo, ya habían hecho sus pinitos entonces? Pues eso fue lo que pasó en esta muriendo ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," para no para ellos fue la entendieron que son un fenómeno global que el país no se podía quedar por fuera. De eso entendieron que eso era importante para Colombia YY cuando llegó eso fue en octubre. Sí, y cuando llegó, que cuando llegaron de de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," ya se vinieron dedicados a tenía La Plata guardada El Dios tiene La Plata guardada por favor, y entonces, entonces convencimos. A fácilmente a todos ya, pues le cuento la historia de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt, YY ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt, está. (0:30:41.730) Nosotros estamos alojados en la residencia universitaria de ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"estafa y entonces he ahí estuvimos y ahí estamos todos y conversábamos cuando vimos una un en 1 de los ejercicios que nos quisieron hacer un ejercicio era de usar el correo electrónico como nosotros ya habíamos usado el correo electrónico años, entonces nosotros pusimos con Gonzalo ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," por hoy, yo le digo el malo, ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", nos pusimos AAA dialogar por debajo del del del programa de Mail de de de Internet 1 puede hay un demonio y 1 puede dialogar por debajo del programa de Internet, entonces se salta todas las reglas de seguridad, entonces abrimos una cuenta de correo que se llama Pablo punto Escobar Arroba Medellín. Punto cartel, sí y les mandamos un mensaje a clemente ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", a la correo electrónico tenía ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,clemente que le habían creado en ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,". Nosotros sabíamos cuál era el correo, le mando un mensaje que si no nos habilitaba la conexión a Internet vería lo que pasaba y como una amenaza de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", en ese momento era terrible, pues imagínese entonces por la noche, nosotros hicimos la travesura y mandamos el mensaje y nos olvidamos de él y entonces y entonces, después por la noche vimos alboroto de la gente de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"conciencia, y que qué pasaba, y pedía monedas para poder llamar porque había que llamar. ¿Es con monedas a Colombia, veía monedas para poder llamar y entonces, y entonces le preguntamos qué pasó? ¿Me dijo, no es que han hecho una amenaza gravísima? ¿",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"esta gente está buscando pasaje para regresarse y hoy juepucha, y qué bueno que pasó, no? Pues que ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," mandó un mega, yo dije no embarrada que hicimos, nos toca ponernos colorados y a decirle que le vente, ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"mira esa esa, esa lo mandamos nosotros por Molestarte. Puedes pagar si no desbloqueaba la causa y realmente apurado, pero al final ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"solamente muy buena persona y al final no pasó nada. ¿YYY siguió el seminario y no pasó nada y entonces, y ya, pero ya sensibilizamos a las direcciones de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"conciencia y logramos que nos dieran La Plata, entonces yo en diciembre de ese año, en diciembre de ese año yo me acuerdo que estaba por fuera de Cali, cuando me llegaron me dijeron, véase lo están llamando, están buscando de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,conciencia entonces que necesitaba que yo levantara las explicaciones de los equipos para que ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"conciencia las pudiera comprar, entonces yo yo estaba vacaciones ella y yo me bajé a Cali y mandé las especificaciones por falsa ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"conciencia, y entonces cómo sigue? ¿Cuánto costaba la cosa? Hice todas las cosas para saber cuánto más o menos costaba YY mandamos las especificaciones y ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"conciencia. Hizo la orden de compra. o sea, tenía que ejecutar el presupuesto antes de que el 31 de diciembre. (0:33:22.170) Entonces entonces hicieron una orden y comprarnos y compramos primero en Rotadores, cobramos 3 enrutadores y compramos las conexiones a ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"Internet, eso ya lo teníamos listo, eso está más que listo, era solamente mandarlo y entonces, y así y así logramos desbloquear los fondos y tener eso el 93 diciembre, el 93 y entonces el 94 llegaron los equipos. ¿A comienza el 94 y fue más o menos en esa fecha que ustedes tienen, EH? No muy bien determinada que que nos conectamos, que llegaron los equipos y lo conectamos ahí mismo, nosotros conectamos ahí mismo, yo me iba a levantar unos equipos, yo tenía una ventaja, es que yo de la PFL yo me di cuenta que iban a cambiar los equipos de red de infraestructura de ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", entonces yo se los pedí yo le dije, por qué no me lo mandan y me mandaron todos los equipos, mandaron equipos buenísimos todavía que para Suiza eran obsoletos, pero para nosotros era lo último en Guarachas, entonces yo pude poner equipos en toda la universidad, yo tenía mi equipos por toda la universidad, yo necesitaba pedirle. Equipos a nadie, ni tener ni siquiera plata, porque yo lo único que hicimos fue nacionalizar los equipos y los conectamos y es una donación de la PFL que nos dieron los equipos que cambiaron entonces yo conecté todos los equipos y conectamos los equipos y pusieron en cada centro más o menos gráfico en la universidad pudimos enrutadores y pudimos conexión y pudimos de todo lo que todavía no teníamos. La conexión hacia afuera, pero ya teníamos toda la infraestructura de la ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," lista entonces en y. Y allí nos conectamos, ahí. Ahí hicimos la conexión al final de de esa de ese año. (0:35:0.920)  Al a mediados de ese año hicimos la conexión a Internet y ya todo empezó a funcionar bien y ya éramos la única sitio que tenía entonces por teléfono. Todo el mundo tenía que entrar y pusimos conexiones de espectro d",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,erso de de una ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," inalámbrica. Pues pusimos para que las otras universidades se conectaran a hacia la biblioteca de la universidad, que era el sitio más alto y más fuerte. ¿Teníamos más espacio a la ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", para qué? Para que se conectara y todo el mundo se conectó allí YY eso es una cosa muy abierta para que todo el mundo usara las cosas YY se conectaran y damos cursos de capacitación y inclusive yo me traje a un suizo que sabía mucho de Internet, era un técnico muy bueno y sabía mucho de servidores ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"y unix, y todo eso que él inclusive dio cursos, yo no sé, usted lo tiene referenciado j",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," de rap, él no se acuerda de nada, él no se acuerda, yo hablé con él, él no se acuerda de nada, él como que Blanqueó Blanqueó el sur para su paso por Colombia, pues no es por nada, pues no le pago nada, aquí él estuvo muy feliz aquí, pero él se vino por un año y terminó quedándose 4 se casó con una colombiana, vive ahora en en Seattle. Yo aproveché que su hobby era escalar montaña. ¿Yo le dije, tenemos una montaña, la berraca aquí en Colombia y el hombre se vino con todo el equipo de alpinismo, aquí no hay nieve entonces entonces el tipo decía no, aquí los barros, aquí hay barro, hay, no hay nieve y qué voy a hacer con las montañas? Y entonces entonces, pero sí le le encantaba subirse a las montañas y hacerse caminadas de 3 días y todo en la época de no teníamos pruebas de seguridad que teníamos ahora. ¿Entonces, j",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", imagine un suizo de 2 metros suizo de 2 metros, andando por ahí no? Pues imaginen entonces a él lo gallinazo, una calella, una niña que era alumna mía. Yo le dije mucho cuidado con j",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt," que me lo desbarata sentimentalmente un muchacho muy inocente, entonces es verdad, eso lo hice. Es verdad que yo lo hice porque yo tenía que proteger ayer y era no el tipo. ¿Los activos más valiosos entonces? ¿Jerry y ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,? ¿Yo les montó a ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"conciencia el entrar a Internet, le montó a todo el mundo, a todo el mundo que le decían, yo voy, pero entonces hay montañas por allá? Sí entonces, al oso a los oratorios sismológico del Suroccidente",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,nodo,6
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,módem,3
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,National Science Foundation,2
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,banda ancha,10
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Icesi,9
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,RFP,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Adobe,2
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"hitec, al al al papel del Itek en su formación de técnicos hay u",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Sena ni el ,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,"Sena ha debido coger el liderazgo, pero el Sena lo cogió muy tímidamente. Empezó a formar gente, pero muy tímidamente. Yo le digo porque cuando yo fui AA trabajar en la empresa que estaba montando ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,", nos tocó capacitar a todos los técnicos, a todos los formatos, cogíamos técnicos del ",1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,ABET,2
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt, Forero,2
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,INET,2
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Maria Emilia Correa,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Internet Society,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,la Nacional 6 Foundation,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Internet Society,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Universidad la Militar,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Colciencias,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Facultad de Sistemas,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Centro de Cómputo,7
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,BitNet,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Fernando Salcedo,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,director del Centro de Cómputo,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Arturo Infante,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,rector de la Universidad (de los Andes),1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Fernando Salcedo,4
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Hugo Sin,5
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Mauricio Pinilla,3
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Gonzalo Romero,3
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Claudia Sastre,3
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Mauricio Pinilla,2
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Hugo Sin,2
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Intranet,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Universidad Nacional (de Colombia),1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Universidad del Valle,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,(la Universidad de) los Andes,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Universidad Los Andes,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,.co,1
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,Telecom,2
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,IMPSAT,3
Copia_Trint_Entrevista_Personajes_Icónicos_Historia_del_Internet_en_Colombia_Uniandes_20230306_150225_Meeting_Recording.txt,D9600,2
